"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17470","HH75Q6QVVPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","11659","BRBFO4XAEUNAB","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","18437","JBLBOOMBX4LRJB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","45974","EXECM30ACO1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","19861","BRBDK75DRB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","15172","EXFE5GBB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","18013","HHWD1I1141BT11","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","13339","I4CH35PDWTBCOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","14477","9EE600PTO","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","50091","EXPCC20IX1","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","16640","EXSFP122","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","11915","OSOBAT640PTO1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","11845","EXESM03PTO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","19414","JBLBOOMBX4BCOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","17091","BRBO260ARBNA","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","15977","JBJBLPBCLUPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","19306","EXOE8EA2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","16884","TK55C6KPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","17105","LOG305LIGHPTO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","15852","JBLT730BAZLB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","26324","JBLT530BTPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","17417","EXOE8EW2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","14478","EXPE12GCNZB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","20338","EXLL10X1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","45278","HHWD3S1243BB1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","30995","BRBWJ14A9BNA2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","22666","PANNST55LMR1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","7437","JBLLIVE780BCOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","14605","JBLT780NCBCOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","8118","EXME3BP2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","20491","EXLL10X2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","18510","BRBMO40AR2","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","21346","EXFE5DC1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","13962","HH43Q6QVVPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","16228","EXME3BP1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","24168","1QMHP27S11","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","19899","EXIM7S1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","10095","JBLSB180BRPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","17249","BRBRA08ME1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","26385","HHAP12CWBRBCO1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","13294","JBLT730BTBCOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","12319","LO910007601GFT","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","19170","COCPC31AFONAB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","22586","OSOBAT641PTO1","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","9679","L283NU0006CNZB","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","20589","BPCHIPTRIPL4SP","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","18311","EXPC01XGFT1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","19338","JBLGO5BCO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","12724","EXIT70SB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","12654","EXKE5XCB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","29875","JBLT730BTPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","12817","JBLOOMBOX4PTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","18678","EXBSE40CNZB","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","13069","BRBOA84AE2","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","13446","HW14262RSAB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","20207","JBLT780NCPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","22724","EXLEE181","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","21515","JBLTBUDS2BPTO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","16680","HH50Q6QVVPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","18307","JBLGRIPPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","20654","JBLT530BTBCOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","23021","BRBWF18ABANA1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","23129","EXESI80VRD1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","16111","TK65C6KPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
