"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12038","4000000766","Captura de preços","Tue Sep 22 15:48:34 UTC 2026","passed","Tue Sep 22 15:48:46 UTC 2026","","UT","",""
"","18707","WANA34100PTO1","Captura de preços","Tue Sep 22 15:48:34 UTC 2026","passed","Tue Sep 22 15:48:53 UTC 2026","","LA","",""
"","14667","EXFE5GBB","Captura de preços","Tue Sep 22 15:48:34 UTC 2026","passed","Tue Sep 22 15:48:48 UTC 2026","","IN","",""
"","15165","JBLBOOMBX4PTOB","Captura de preços","Tue Sep 22 15:48:38 UTC 2026","passed","Tue Sep 22 15:48:53 UTC 2026","","BD","",""
"","45805","NLD62BRAPO2","Captura de preços","Tue Sep 22 15:48:34 UTC 2026","passed","Tue Sep 22 15:49:19 UTC 2026","","IN","",""
"","14014","L283GM0003BRB","Captura de preços","Tue Sep 22 15:48:38 UTC 2026","passed","Tue Sep 22 15:48:52 UTC 2026","","BD","",""
"","19135","WANA34109PTO2","Captura de preços","Tue Sep 22 15:48:34 UTC 2026","passed","Tue Sep 22 15:48:53 UTC 2026","","LA","",""
