"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25474","SGUN32H500PTOB","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:47:56 UTC 2026","","UT","",""
"","30672","UXX1504VANAZLB","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:48:02 UTC 2026","","IN","",""
"","26000","BRBRE57FK1","Captura de preços","Tue Sep 22 18:47:21 UTC 2026","passed","Tue Sep 22 18:47:47 UTC 2026","","AE","",""
"","22569","PITAT1109PTO","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:47:53 UTC 2026","","UT","",""
"","25462","A6ECHOPOPPTOB","Captura de preços","Tue Sep 22 18:47:21 UTC 2026","passed","Tue Sep 22 18:47:46 UTC 2026","","AE","",""
"","20681","JBLBOOMBO3PTOB","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:47:51 UTC 2026","","UT","",""
"","13023","FJ705028297","Captura de preços","Tue Sep 22 18:47:29 UTC 2026","passed","Tue Sep 22 18:47:42 UTC 2026","","LA","",""
"","24807","JBLT520BTPTO","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:47:56 UTC 2026","","UT","",""
"","11273","0SSTARLINKBCOB","Captura de preços","Tue Sep 22 18:47:29 UTC 2026","passed","Tue Sep 22 18:47:40 UTC 2026","","LA","",""
"","22021","A6B0CP31L7PTOB","Captura de preços","Tue Sep 22 18:47:21 UTC 2026","passed","Tue Sep 22 18:47:43 UTC 2026","","AE","",""
"","30782","9EE600PTO","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:48:02 UTC 2026","","IN","",""
"","27745","JBLT770NCPTO","Captura de preços","Tue Sep 22 18:47:21 UTC 2026","passed","Tue Sep 22 18:47:49 UTC 2026","","AE","",""
"","7914","0S2534008BBCOB","Captura de preços","Tue Sep 22 18:47:36 UTC 2026","passed","Tue Sep 22 18:47:43 UTC 2026","","BD","",""
"","31973","UXX1504VANPTAB","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:48:03 UTC 2026","","IN","",""
"","28249","EXMI41S1","Captura de preços","Tue Sep 22 18:47:21 UTC 2026","passed","Tue Sep 22 18:47:49 UTC 2026","","AE","",""
"","28763","WAMG372177BPOB","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:48:00 UTC 2026","","IN","",""
"","84577","NLC30BR2PTO1","Captura de preços","Tue Sep 22 18:47:31 UTC 2026","passed","Tue Sep 22 18:48:56 UTC 2026","","IN","",""
"","8354","I4CH20PDQCBCO","Captura de preços","Tue Sep 22 18:47:36 UTC 2026","passed","Tue Sep 22 18:47:44 UTC 2026","","BD","",""
"","24070","LJLIP23ACRM","Captura de preços","Tue Sep 22 18:47:21 UTC 2026","passed","Tue Sep 22 18:47:45 UTC 2026","","AE","",""
