"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38407","NLD62BRAPO2","Captura de preços","Tue Sep 22 15:36:35 UTC 2026","passed","Tue Sep 22 15:37:13 UTC 2026","","IN","",""
"","39354","1QMDWTF08S2","Captura de preços","Tue Sep 22 15:36:38 UTC 2026","passed","Tue Sep 22 15:37:18 UTC 2026","","UT","",""
"","7495","WANA34100PTO1","Captura de preços","Tue Sep 22 15:36:14 UTC 2026","passed","Tue Sep 22 15:36:22 UTC 2026","","LA","",""
"","7826","L283GM0003BRB","Captura de preços","Tue Sep 22 15:36:21 UTC 2026","passed","Tue Sep 22 15:36:29 UTC 2026","","BD","",""
