"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35893","NLD62BRAPO2","Captura de preços","Tue Sep 22 15:27:42 UTC 2026","passed","Tue Sep 22 15:28:18 UTC 2026","","IN","",""
"","36446","1QMDWTF08S2","Captura de preços","Tue Sep 22 15:27:43 UTC 2026","passed","Tue Sep 22 15:28:20 UTC 2026","","UT","",""
"","5028","L283GM0003BRB","Captura de preços","Tue Sep 22 15:27:49 UTC 2026","passed","Tue Sep 22 15:27:54 UTC 2026","","BD","",""
"","10130","WANA34100PTO1","Captura de preços","Tue Sep 22 15:27:40 UTC 2026","passed","Tue Sep 22 15:27:51 UTC 2026","","LA","",""
