"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51164","JBLT530BTPTOB","Captura de preços","Tue Sep 22 17:21:31 UTC 2026","passed","Tue Sep 22 17:22:23 UTC 2026","","BD","",""
"","47928","JBLT730BAZLB","Captura de preços","Tue Sep 22 17:23:09 UTC 2026","passed","Tue Sep 22 17:23:57 UTC 2026","","BD","",""
"","70262","BRBWF18ABANA1","Captura de preços","Tue Sep 22 17:27:02 UTC 2026","passed","Tue Sep 22 17:28:12 UTC 2026","","IN","",""
"","70589","COCZD12MT1","Captura de preços","Tue Sep 22 17:22:07 UTC 2026","passed","Tue Sep 22 17:23:18 UTC 2026","","UT","",""
"","37656","HHWD1I1141BT11","Captura de preços","Tue Sep 22 17:23:18 UTC 2026","passed","Tue Sep 22 17:23:55 UTC 2026","","UT","",""
"","42037","JBJBLPBCLUPTOB","Captura de preços","Tue Sep 22 17:22:24 UTC 2026","passed","Tue Sep 22 17:23:06 UTC 2026","","BD","",""
"","78125","EXESI60AZL1","Captura de preços","Tue Sep 22 17:24:30 UTC 2026","passed","Tue Sep 22 17:25:48 UTC 2026","","IN","",""
"","18425","WAMG7922PTAB","Captura de preços","Tue Sep 22 17:21:47 UTC 2026","passed","Tue Sep 22 17:22:06 UTC 2026","","LA","",""
"","41020","JBLBOOMBX4LRJB","Captura de preços","Tue Sep 22 17:23:00 UTC 2026","passed","Tue Sep 22 17:23:41 UTC 2026","","BD","",""
"","44474","JBLT730BTBCOB","Captura de preços","Tue Sep 22 17:23:47 UTC 2026","passed","Tue Sep 22 17:24:31 UTC 2026","","BD","",""
"","63328","EXLL10X2","Captura de preços","Tue Sep 22 17:26:56 UTC 2026","passed","Tue Sep 22 17:27:59 UTC 2026","","IN","",""
"","36020","JBLTBUDS2BPTO","Captura de preços","Tue Sep 22 17:24:24 UTC 2026","passed","Tue Sep 22 17:25:00 UTC 2026","","BD","",""
"","100592","EXME3BP1","Captura de preços","Tue Sep 22 17:25:35 UTC 2026","passed","Tue Sep 22 17:27:16 UTC 2026","","IN","",""
"","19293","LOG305LIGHPTO","Captura de preços","Tue Sep 22 17:21:47 UTC 2026","passed","Tue Sep 22 17:22:06 UTC 2026","","LA","",""
"","40595","PANRBB64PV2X","Captura de preços","Tue Sep 22 17:22:43 UTC 2026","passed","Tue Sep 22 17:23:24 UTC 2026","","UT","",""
"","47120","EXIT70SB","Captura de preços","Tue Sep 22 17:24:45 UTC 2026","passed","Tue Sep 22 17:25:32 UTC 2026","","IN","",""
"","44523","BRBO260ARBNA","Captura de preços","Tue Sep 22 17:23:24 UTC 2026","passed","Tue Sep 22 17:24:09 UTC 2026","","IN","",""
"","63399","EXFE5DC1","Captura de preços","Tue Sep 22 17:22:44 UTC 2026","passed","Tue Sep 22 17:23:47 UTC 2026","","IN","",""
"","42398","EXSFP122","Captura de preços","Tue Sep 22 17:23:46 UTC 2026","passed","Tue Sep 22 17:24:28 UTC 2026","","IN","",""
"","43297","EXFE5GBB","Captura de preços","Tue Sep 22 17:22:41 UTC 2026","passed","Tue Sep 22 17:23:24 UTC 2026","","IN","",""
"","79312","EXEBL1500CNZ1","Captura de preços","Tue Sep 22 17:26:57 UTC 2026","passed","Tue Sep 22 17:28:16 UTC 2026","","IN","",""
"","67651","EXLEE181","Captura de preços","Tue Sep 22 17:21:36 UTC 2026","passed","Tue Sep 22 17:22:44 UTC 2026","","IN","",""
"","47696","JBLSB595PTOB","Captura de preços","Tue Sep 22 17:23:37 UTC 2026","passed","Tue Sep 22 17:24:25 UTC 2026","","BD","",""
"","55488","BRBOA84AE2","Captura de preços","Tue Sep 22 17:25:32 UTC 2026","passed","Tue Sep 22 17:26:28 UTC 2026","","IN","",""
"","31136","EXPCC20IX1","Captura de preços","Tue Sep 22 17:21:36 UTC 2026","failed","Tue Sep 22 17:22:07 UTC 2026","","IN","",""
"","48056","HH43Q6QVVPTOB","Captura de preços","Tue Sep 22 17:23:33 UTC 2026","passed","Tue Sep 22 17:24:21 UTC 2026","","UT","",""
"","41636","JBLT530BTBGEB","Captura de preços","Tue Sep 22 17:23:57 UTC 2026","passed","Tue Sep 22 17:24:39 UTC 2026","","BD","",""
"","37348","JBLENDUZONPTOB","Captura de preços","Tue Sep 22 17:23:47 UTC 2026","passed","Tue Sep 22 17:24:24 UTC 2026","","BD","",""
"","68196","EXMI41S1","Captura de preços","Tue Sep 22 17:25:48 UTC 2026","passed","Tue Sep 22 17:26:56 UTC 2026","","IN","",""
"","61687","OSOBAT641PTO1","Captura de preços","Tue Sep 22 17:21:27 UTC 2026","passed","Tue Sep 22 17:22:29 UTC 2026","","UT","",""
"","43795","EXOE8EA2","Captura de preços","Tue Sep 22 17:21:36 UTC 2026","passed","Tue Sep 22 17:22:20 UTC 2026","","IN","",""
"","46475","JBLT780NCPTOB","Captura de preços","Tue Sep 22 17:23:00 UTC 2026","passed","Tue Sep 22 17:23:47 UTC 2026","","BD","",""
"","37365","I4CH35PDWTBCOB","Captura de preços","Tue Sep 22 17:21:27 UTC 2026","passed","Tue Sep 22 17:22:04 UTC 2026","","UT","",""
"","48374","BRBDK75DRB","Captura de preços","Tue Sep 22 17:23:41 UTC 2026","passed","Tue Sep 22 17:24:30 UTC 2026","","IN","",""
"","60303","BRBLF08BSANA1","Captura de preços","Tue Sep 22 17:21:36 UTC 2026","passed","Tue Sep 22 17:22:36 UTC 2026","","IN","",""
"","55563","EXMI41S2","Captura de preços","Tue Sep 22 17:24:16 UTC 2026","passed","Tue Sep 22 17:25:12 UTC 2026","","IN","",""
"","61774","BRBWJ14A9BNA2","Captura de preços","Tue Sep 22 17:25:55 UTC 2026","passed","Tue Sep 22 17:26:57 UTC 2026","","IN","",""
"","47979","HH50Q6QVVPTOB","Captura de preços","Tue Sep 22 17:21:27 UTC 2026","passed","Tue Sep 22 17:22:15 UTC 2026","","UT","",""
"","95098","1QMHP27S11","Captura de preços","Tue Sep 22 17:22:29 UTC 2026","passed","Tue Sep 22 17:24:04 UTC 2026","","UT","",""
"","52142","JBLT730BTPTOB","Captura de preços","Tue Sep 22 17:21:32 UTC 2026","passed","Tue Sep 22 17:22:24 UTC 2026","","BD","",""
"","43806","JBLGRIPPTOB","Captura de preços","Tue Sep 22 17:21:32 UTC 2026","passed","Tue Sep 22 17:22:15 UTC 2026","","BD","",""
"","98367","EXME3BP2","Captura de preços","Tue Sep 22 17:22:07 UTC 2026","passed","Tue Sep 22 17:23:46 UTC 2026","","IN","",""
"","65652","EXLL14X1","Captura de preços","Tue Sep 22 17:26:49 UTC 2026","passed","Tue Sep 22 17:27:54 UTC 2026","","IN","",""
"","78019","EXLS08E2","Captura de preços","Tue Sep 22 17:21:36 UTC 2026","passed","Tue Sep 22 17:22:54 UTC 2026","","IN","",""
"","47779","EXIM7S1","Captura de preços","Tue Sep 22 17:22:20 UTC 2026","passed","Tue Sep 22 17:23:08 UTC 2026","","IN","",""
