"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53753","WARI2242PTO2","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","73322","BRBRM52MKANA1","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","68854","PANNST67LSR2","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","75808","PANAF150B1TB2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","72878","HHWD3S1243BB2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","53296","EXEAS41CNZ2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","31980","A6B0CX8Y3CMPTO","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","43795","4000113510","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","47244","1QPPM41PIX1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","46615","WANA230PTO2","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","49181","EXCJYE24FB2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","65975","2147456060","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","31311","LO92000979GFT","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","46709","EXME3HP2","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","65775","4000005201","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","43233","EXME3HP1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","41554","MRPBA60050CNZB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","76930","1QMDWEF1034CS1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","46004","SGUN32H500PTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","50396","EXESI10AZL2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","37244","WAEP4441PTO2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","36177","JBLGRIPPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","53788","EXFE5GBB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","32612","LO92001178GFT","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","30423","EXOE9XS2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","32132","JBLENDUPEAPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","46172","WAHR73049PTO2","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","52247","0K41332506AZL1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","32464","TK65C6KPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","44636","SGUN75M75HPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","44200","MRPBAT0003VRDB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","52885","EXEFS40CNZ1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","70374","4000000674","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","53907","EXFE4EG1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
