"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61813","JBLT530BTPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","85683","PANRBB71PV7XA2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","58553","TK85A400MPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","44929","MRPBAT0020CHMB","Captura de preços","2026-09-13","failed","2026-09-13","","BD","",""
"","71377","JBLENDURA2PTO","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","96902","EXMI41S1","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","61009","LO910007502GFT","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","86321","EXLFC122","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","36732","BRBDK90DRB","Captura de preços","2026-09-13","failed","2026-09-13","","UT","",""
"","69090","LO92001156GFT","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","54430","JBLWBUDS2AZL","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","43296","PANRBB41GV2B1","Captura de preços","2026-09-13","failed","2026-09-13","","LA","",""
"","81799","4000057252","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","84462","EXOE8EA2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","104197","EXME41X1","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","79511","EXLEE182","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","54111","LOMK540PTO","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","92273","0K41332506AZL1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","55467","LO91000711GFT","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","51408","3L71465PTO","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","92463","EXEFS40CNZ2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","77107","EXIB7B2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","74523","EXESI10AZL1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","47409","LG43NU85PTOB","Captura de preços","2026-09-13","failed","2026-09-13","","IN","",""
"","57014","JBLPBENC22PTOB","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","93885","EXFE4EG2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","46950","BRBRA08MB2","Captura de preços","2026-09-13","failed","2026-09-13","","IN","",""
"","51913","COCZD12MT2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","104677","PANNST67LSR1","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","96907","BRBFS5GDR1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","106652","COCPB36AFPTA2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","99996","1QMDWEF1633GB2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","69104","HH50Q6QVVPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","96828","WARI2242PTO1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","87153","WADST5040PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","77916","A6B0CP31L7PTOB","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","101973","EXLFC121","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","78994","BRBLF08BSANA1","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","60425","JBLBOOMBX4MRMB","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","52791","AEMFYN4BEALRJB","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","83556","EXIM7S2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","98994","WARI2242PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","102837","BRBOH84AR2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","76603","SGUN85M75HPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","96628","4000091576","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","74234","BRBLF62AP2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","49094","WAMG7922PTAB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","98055","EXDE9RBPTO2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","61954","HH85Q6QVVPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","97489","EXLL14P2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","94866","EXEAS41CNZ2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","97552","EXLSC121","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","93759","EXCE9IF2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","71888","JBLT780NCPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","62407","BRBRM62AKXNAB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","85232","WANA230PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","114833","OSOSAN500IPO2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","76846","EXME3BP1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","115491","EXPCC20IX2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","62118","EXEKP7PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","73315","EXCJYE24FB2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","86848","6XHSAFEV12PCR1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","66660","1QCJC12QAA1","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","60305","1QCJC24FAA1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","97784","EXEAS41CNZ1","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","89122","1QPPM41PIX1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","93013","EXESI60AZL2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","69654","EXECM90PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","45444","BRBDK75DRB","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","50913","JBLCHARGE6PTOB","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","87424","EXPCC20IX1","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","35203","BRBMO40AR2","Captura de preços","2026-09-13","failed","2026-09-13","","LA","",""
"","67773","BRBFO4XAEUNAB","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","91419","EXOE8GH2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","60405","LO981001562PTO","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","82970","PANAF190G1W2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","63591","TK55P7LPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","94141","KIKEA30CVPNA","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","55611","4000113510","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","65009","AEMG6J4BRAPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","98564","EXLL14X1","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","50981","JBLWBUDS2PTO","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","83484","EXPC01XGFT1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","102350","BRBRM52MKANA1","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","99668","1QMDWEF1633GB1","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","106125","EXEBL1500CNZ2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","54733","1QMF200D130G22","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","62022","PANRBB64PV2X","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","51979","LO92001178GFT","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","47090","JBLBOOMBOXBCOB","Captura de preços","2026-09-13","failed","2026-09-13","","UT","",""
"","85843","EXIM8S1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","38031","UXX1504VANAZLB","Captura de preços","2026-09-13","failed","2026-09-13","","IN","",""
"","77717","1QVTB180A3AZLB","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","84592","KIKEA33CVANA","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","92680","COCPB36AFPTA1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","35290","PANAF150B1TB2","Captura de preços","2026-09-13","failed","2026-09-13","","UT","",""
"","96024","1QCJC18QAA1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","12669","TK50P7LPTOB","Captura de preços","2026-09-13","failed","2026-09-13","","IN","",""
"","81775","HHWD1I1141BT22","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","58215","SGUN65M75HPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","66860","5PCPH2820AZLB","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","70770","EXLL10X1","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","116236","1QMDWEF1034CS2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","61580","EXESM03PTO","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","113981","EXEAF45PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","52509","LO92000979GFT","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","42759","WANA15009PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","90295","EXESI10AZL2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","76428","COCZD12MT1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","103674","BRBWJ14A9BNA2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","101609","EXLL14P1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","92270","1QMDWEF1633GS2","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","75739","BRBRA08ME2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","57265","EXFE5GBB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","63254","WAHR73049PTO2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","73746","WANA34100PTO1","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","89715","BRBWF18ABANA1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","103473","PANRBB41PV2T2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","73482","EXEFS40CNZ1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","60785","EXCJYE18FB1","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","83329","EXCE9TF1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","78892","EXLL14X2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","68956","EXOE8EW2","Captura de preços","2026-09-13","passed","2026-09-13","","LA","",""
"","85694","EXESI80VRD2","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","67685","HH65Q6QVPTOB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","63688","MRPBA60050CNZB","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
"","91868","EXLEE181","Captura de preços","2026-09-13","passed","2026-09-13","","BD","",""
"","112759","EXCE9IF1","Captura de preços","2026-09-13","passed","2026-09-13","","UT","",""
"","86125","1QPPM42PIX2","Captura de preços","2026-09-13","passed","2026-09-13","","IN","",""
