"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35794","NLD62BRAPO2","Captura de preços","Tue Sep 22 16:14:49 UTC 2026","passed","Tue Sep 22 16:15:24 UTC 2026","","IN","",""
"","5776","L283GM0003BRB","Captura de preços","Tue Sep 22 16:14:45 UTC 2026","passed","Tue Sep 22 16:14:51 UTC 2026","","BD","",""
"","7496","WANA34100PTO1","Captura de preços","Tue Sep 22 16:14:39 UTC 2026","passed","Tue Sep 22 16:14:46 UTC 2026","","LA","",""
"","36365","1QMDWTF08S2","Captura de preços","Tue Sep 22 16:14:36 UTC 2026","passed","Tue Sep 22 16:15:13 UTC 2026","","UT","",""
