"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52636","PANRBB64PV2X","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","42417","9EE600PTO","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","41794","BRBFO4XAEUNAB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","36741","JBLWBUDS2AZL","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","75294","EXIB7S1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","45755","L2ZAG70943CNZB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","64906","1QMDWTF08S1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","47147","BRBRM62AKXNAB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","33315","JBLCHARGE6PTOB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","76292","1QMDWEF1034CS2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","54152","1QCJC12QAA1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","48221","OSOBAT640PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","45083","WAEP4441PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","69379","1QCJC24FAA1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","43638","AEMG6L4BRAAZLB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","36415","JBLSB595PTOB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","81817","EXLSC121","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","72978","EXECM90PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","40149","LO910007502GFT","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","58292","WANA34109PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","46637","EXPTEC101AZLB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","57406","WADST5040PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","36424","EXKE4XCB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","51679","4000096661","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","46211","TK85A400MPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","39074","BRBMO40AR2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","61906","EXLFC122","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","71943","PANAF190G1W2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","50622","WANA15009PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","48096","L283TW0003CNZB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","88810","BRBLF62AP1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","53895","EXOE8EW2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","48668","JBLBOOMBX4LRJB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","57887","EXIM8S2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","62901","EXLL14P1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","50051","WARI2242PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","50117","JBLT530BTBGEB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","78609","EXDE9RBPTO2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","59809","6XHSAFEV12PCR2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","40815","JBLQTUM100PTOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","61327","EXOE8EA2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","61891","EXME23S1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","89539","EXEBL1500CNZ2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","67133","1QPPM41PIX1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","42351","4000113510","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","51072","KIKEA33VRD2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
